INFO     | 2026-05-16 17:53:15,166 | FILECACHE                | FileMetadataCache updated for file [3DBenchy_PLA_25m51s.gcode]; est time: 1551.0, size: 3958, filament usage: 3527, gcode bytes: 125602-4031773
INFO     | 2026-05-24 14:50:12,127 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:50:12,129 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:50:12,140 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "6lJHL+U3nkHtSVZhbpzcIpX+cE/BVDifgjdJ5OLje8A1KmFyI8TiJQdDC8zwcnBsBvlPrSSZdb4VLDtI1gTblUGheYEU3QTgzL9iNdWaDInNPPCAOifgxmoscYBMFqsNRNHR2DjCWXJsc8z9jT6eHxWWJTcfsx3lR53Ykph51bjoP98dKyGu5jVgM6rzH+TzgdvtLefzkfbmbxoXBJMY4rPhZwTZekHwH7Z9NSMoZOLHuWOmxmGQDFsRpcdz47Q6/qQDkWUngTLSCn+TW3i+UyIdlkk/sRgbwjD6DFSEfyM+GO8vgo7GVDYwEMxq0XXl1gKR8de1ephRjDUx3Oy3iw==", "apnsData": null}
INFO     | 2026-05-24 14:50:13,122 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: m491iyxk5ol6)
INFO     | 2026-05-24 14:50:54,497 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3503', 'CurrentLayer': '12', 'TotalLayers': '187', 'progress_percent': '36', 'duration_sec': '2148.8487210273743'})
INFO     | 2026-05-24 14:50:54,501 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:50:54,502 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:51:36,304 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3432', 'CurrentLayer': '8', 'TotalLayers': '187', 'progress_percent': '37', 'duration_sec': '2190.6560759544373'})
INFO     | 2026-05-24 14:51:36,305 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:51:36,306 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:52:23,295 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3354', 'CurrentLayer': '9', 'TotalLayers': '187', 'progress_percent': '38', 'duration_sec': '2237.646822452545'})
INFO     | 2026-05-24 14:52:23,296 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:52:23,297 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:52:23,439 | DATABASE                 | Updating presence
INFO     | 2026-05-24 14:53:05,344 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3283', 'CurrentLayer': '10', 'TotalLayers': '187', 'progress_percent': '39', 'duration_sec': '2279.6954708099365'})
INFO     | 2026-05-24 14:53:05,345 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:53:05,345 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:53:20,312 | DATABASE                 | Updating presence
INFO     | 2026-05-24 14:53:47,905 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3215', 'CurrentLayer': '11', 'TotalLayers': '187', 'progress_percent': '40', 'duration_sec': '2322.257221221924'})
INFO     | 2026-05-24 14:53:47,906 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:53:47,908 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:53:47,915 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "vaNXpm5yE9X4G1x3078limTyn7e3Q7DqJPJDtZrDqG3SZU0gw6KZBxcTl9XFr+SkP31OOlof2xFZvN94Dx5DDZ8ObtcstpFgXtoji1nEWnYwdn/cmFb0daD8lx8S/91YYNF9WC2Mg/CYA8eroeAB5QZg1Dz5mIN1Qrm/dT0Ao6J97ykzaq4harOOL1I8LBhGIPtJkiVW+C7msr7HuL+BQjW6p4W6Bn2vqsgDvv/gr9rPrKyPL/UOHBuhJcc2q/okafCojOW3Dz0hRDLf5p/jTpM4nwwdyXt+8aO2ZoNb6jLxMh4m3j20ohy9MQ5JOOkQwigfJQnqCWCLO4R172oK+Q==", "apnsData": null}
INFO     | 2026-05-24 14:53:48,828 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: zdlnhol02qre)
INFO     | 2026-05-24 14:54:30,979 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3143', 'CurrentLayer': '11', 'TotalLayers': '187', 'progress_percent': '41', 'duration_sec': '2365.330796480179'})
INFO     | 2026-05-24 14:54:30,984 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:54:30,985 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:55:13,502 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3071', 'CurrentLayer': '17', 'TotalLayers': '187', 'progress_percent': '42', 'duration_sec': '2407.8543169498444'})
INFO     | 2026-05-24 14:55:13,503 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:55:13,505 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:55:55,513 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '3004', 'CurrentLayer': '14', 'TotalLayers': '187', 'progress_percent': '43', 'duration_sec': '2449.865322113037'})
INFO     | 2026-05-24 14:55:55,515 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:55:55,515 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:56:32,260 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2944', 'CurrentLayer': '14', 'TotalLayers': '187', 'progress_percent': '44', 'duration_sec': '2486.611602783203'})
INFO     | 2026-05-24 14:56:32,262 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:56:32,263 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:57:15,810 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2875', 'CurrentLayer': '15', 'TotalLayers': '187', 'progress_percent': '45', 'duration_sec': '2530.1623015403748'})
INFO     | 2026-05-24 14:57:15,812 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:57:15,813 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:57:15,819 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "YeMVuMvHiNHgk3VsS9US4pBxvstbaE8xBV11vCk/s4tqD8R+B+H8Jf50sPTwT4eaDORvSQAc1JuPSPeneDHKVRaqbG/BYVHmBYI+8crRkubDa6AOWRZ9sz8qnGoP0zbRtJ/w9kSLswOWk88AsXQkmqWgCFLVEIkEdbTjj85lMzCg++EGPwuC9AXZuH9L+kag4uAfoUd7JQ/7eHR/2tM8s1yL4YwbJ+GKjbv9bBbkZtcl16mnDTbT3KTo0ajRCJDNlajwGweAf6IR7+UMS3SrldZNFDlugBFhjr7KHFnNu7KETC2L7sIRMxR8g1IWNWmnxw6/REHmUaQ35ccP/eOFew==", "apnsData": null}
INFO     | 2026-05-24 14:57:16,521 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: bf4yifi8zxc2)
INFO     | 2026-05-24 14:57:23,463 | DATABASE                 | Updating presence
INFO     | 2026-05-24 14:57:59,686 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2806', 'CurrentLayer': '15', 'TotalLayers': '187', 'progress_percent': '46', 'duration_sec': '2574.038034439087'})
INFO     | 2026-05-24 14:57:59,691 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:57:59,693 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:58:20,340 | DATABASE                 | Updating presence
INFO     | 2026-05-24 14:58:43,005 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2751', 'CurrentLayer': '16', 'TotalLayers': '187', 'progress_percent': '47', 'duration_sec': '2617.3571474552155'})
INFO     | 2026-05-24 14:58:43,006 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:58:43,007 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 14:59:31,104 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2691', 'CurrentLayer': '22', 'TotalLayers': '187', 'progress_percent': '48', 'duration_sec': '2665.4554147720337'})
INFO     | 2026-05-24 14:59:31,105 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 14:59:31,106 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:00:13,948 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2637', 'CurrentLayer': '23', 'TotalLayers': '187', 'progress_percent': '49', 'duration_sec': '2708.3000609874725'})
INFO     | 2026-05-24 15:00:13,949 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:00:13,950 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:01:07,003 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2579', 'CurrentLayer': '19', 'TotalLayers': '187', 'progress_percent': '50', 'duration_sec': '2761.35461974144'})
INFO     | 2026-05-24 15:01:07,005 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:01:07,006 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:01:07,018 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "OAOntDtSd0QAb0JDjX59330DAKsM1yIoRHJJSQ50AFuJGhLeE+OJrdhEt651bM5YXEZLmmC3r2FQ6WdGbhmVtnH7tgbAcYhcwgeXE+zd6yd7yFlk8rBSkRG5RWUaKmoE+3gO2Lh1Gc6dH1iaji0sSWl0Hc4EI1XHcWhTDWKwMo/R7Hzdap5V6d6X9+FpJa1r95gblek3qW71DbPd4+TgnwmF36gr19NMXkCKdEMjth9YJ1cz+5LaKxmHGvjzqfspwr/WnPJuxtNzjEywCozf1eUi2m9uquFKu2+w1vHBGwxV8A1Q/ieDS+Wne0r9Ba6tRWth+M2uuNIeu8bw6QtV8g==", "apnsData": null}
INFO     | 2026-05-24 15:01:08,095 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: bf4y4jevppc7)
INFO     | 2026-05-24 15:01:55,188 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2526', 'CurrentLayer': '20', 'TotalLayers': '187', 'progress_percent': '51', 'duration_sec': '2809.540163040161'})
INFO     | 2026-05-24 15:01:55,194 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:01:55,195 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:02:23,493 | DATABASE                 | Updating presence
INFO     | 2026-05-24 15:02:43,476 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2470', 'CurrentLayer': '21', 'TotalLayers': '187', 'progress_percent': '52', 'duration_sec': '2857.8273780345917'})
INFO     | 2026-05-24 15:02:43,477 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:02:43,479 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:03:20,366 | DATABASE                 | Updating presence
INFO     | 2026-05-24 15:03:31,620 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2416', 'CurrentLayer': '22', 'TotalLayers': '187', 'progress_percent': '53', 'duration_sec': '2905.971475839615'})
INFO     | 2026-05-24 15:03:31,621 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:03:31,622 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:04:19,363 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2362', 'CurrentLayer': '23', 'TotalLayers': '187', 'progress_percent': '54', 'duration_sec': '2953.715218782425'})
INFO     | 2026-05-24 15:04:19,366 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:04:19,367 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:05:06,917 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2311', 'CurrentLayer': '23', 'TotalLayers': '187', 'progress_percent': '55', 'duration_sec': '3001.2687990665436'})
INFO     | 2026-05-24 15:05:06,918 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:05:06,919 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:05:06,925 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "wO+NpEmbqPqGDkt3mj8lJFQUjWEtU0ldTqhUNhnHdG1AqRjudGow3I8KrDi08n37QcY5a0w/TV8qygtQG4par0yjvn4H+pDSqs6x/LeRVGeyqihQaOU60rSPaaELR3xi/waPpXhJLqT+RSnLKIQC9gu8ci8naOanKdcdIY56MoT82gb5dtmOt9uQKt13ZOP6e0tAUvLQRgtEpiOibInutOScoeBf1tJ/9gPjUzpl5PWAYvbvdzOuyaG+bhFz9zx3DOI8Wwe8AMdSHPyuWuLoDODQ1YIdjimFQ/sAtGPh/cjdMn/wXCbTBSYr+UrlaC7IrBX00ErAL7wcMoXLWk3CNA==", "apnsData": null}
INFO     | 2026-05-24 15:05:07,643 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: qvvlg5emfpb2)
INFO     | 2026-05-24 15:05:55,382 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2258', 'CurrentLayer': '29', 'TotalLayers': '187', 'progress_percent': '56', 'duration_sec': '3049.734052658081'})
INFO     | 2026-05-24 15:05:55,386 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:05:55,387 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:06:47,651 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2203', 'CurrentLayer': '25', 'TotalLayers': '187', 'progress_percent': '57', 'duration_sec': '3102.0032494068146'})
INFO     | 2026-05-24 15:06:47,652 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:06:47,653 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:07:23,518 | DATABASE                 | Updating presence
INFO     | 2026-05-24 15:07:35,437 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2152', 'CurrentLayer': '26', 'TotalLayers': '187', 'progress_percent': '58', 'duration_sec': '3149.7886533737183'})
INFO     | 2026-05-24 15:07:35,438 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:07:35,439 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:08:20,392 | DATABASE                 | Updating presence
INFO     | 2026-05-24 15:08:23,623 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2101', 'CurrentLayer': '27', 'TotalLayers': '187', 'progress_percent': '59', 'duration_sec': '3197.97460603714'})
INFO     | 2026-05-24 15:08:23,624 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:08:23,625 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:09:16,948 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '2045', 'CurrentLayer': '33', 'TotalLayers': '187', 'progress_percent': '60', 'duration_sec': '3251.299954175949'})
INFO     | 2026-05-24 15:09:16,949 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:09:16,950 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:09:16,956 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "cL53-WiGS2qbWjZUJoPuYH:APA91bHXXzbN1KiTmwens_hhJQxIP-6VLBnLZskwSg5_r3o55XXQiLzzyy5alzcfUx5myKowjlG_k-4KKcnkyaMvbxUrR4zCF3VxNJmdnA539hhRwOobpjg", "fcmTokenFallback": null, "instanceId": "6eab08df-4abe-4d64-b361-2c96bd61e4fd"}], "highPriority": true, "androidData": "0yiUpYbJlBYTGIxb2rM4Lbu6Zd7qQIXkkDdPVpWBiiORqoOKBZc9jtx1fC8afYRYGYg14xavnp5Kst5Jd0M0OC0XIPUjF5qCWIzA9AMQXzuN0eNJ2OQ00hMRkqRtTK45ZVRGWnfv7PwfXiAUm37x+JUVmzAwrko1Q8jEbmik0L75e6rSzoPSs45btoTMBoO40pz2aNYOBrnoAAxQX9hDo8YGdOMWh9NYKunYX8I2CrnPQSSDubwZeDdzjX2FhwyUNpFnImxQ0ATZKcpsuzwiUurd+rcP+v6pMMveV22Tx6GnIQ1P58DIxTdHWe2oZRQWXb45AqqdqyCJ6e8WyBqEfA==", "apnsData": null}
INFO     | 2026-05-24 15:09:17,853 | CLIENT/SENDER            | Send to 1 was success {'success': True, 'invalidTokens': []} (Execution ID: e4n3nyynto1w)
INFO     | 2026-05-24 15:10:05,266 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '1993', 'CurrentLayer': '34', 'TotalLayers': '187', 'progress_percent': '61', 'duration_sec': '3299.617904186249'})
INFO     | 2026-05-24 15:10:05,271 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:10:05,272 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:10:53,580 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '1942', 'CurrentLayer': '30', 'TotalLayers': '187', 'progress_percent': '62', 'duration_sec': '3347.932163000107'})
INFO     | 2026-05-24 15:10:53,581 | CLIENT/SENDER            | Preparing notification for progress
INFO     | 2026-05-24 15:10:53,582 | CLIENT/SENDER            | Finding targets for event=progress
INFO     | 2026-05-24 15:11:41,611 | CLIENT                   | Sending progress ({'print_id': '461767d0e24c4783ae80ab03d98aceba', 'file_name': 'Metal Tie Mount_ASA_1h25m.gcode', 'file_path': 'Metal Tie Mount_ASA_1h25m.gcode', 'FileSizeKb': '10788', 'FilamentUsageMm': '5432', 'FilamentWeightMg': '0', 'Event': 'progress', 'time_remaining_sec': '1891', 'CurrentLayer': '31', 'TotalLayers': '187', 'progress_percent': '63', 'duration_sec': '3395.9624836444855'})
INFO     | 2026-05-24 15:11:41,612 | CLIENT/SENDER            | Preparing notification for progress
